co2,humidity,pressure,temperature,soil_ec,soil_humidity,soil_temperature,volume_L,gdd,standard_day_degree,daily_mean_temperature,daily_max_above_Tbase,daily_max,daily_max_reduction,ontario_units,line,heure_sin,heure_cos,vpd_kpa,volume_L_roll_3h,soil_humidity_roll_3h,target_volume_L
475.8333333333333,67.66666666666667,1006.5833333333334,23.71666666666667,460.8333333333333,23.439999999999998,25.916666666666668,0.0,55.8,17.05,27.05,25.4,35.4,18.6,28.064,1,-0.5000000000000004,0.8660254037844384,0.9485135594798201,0.0,23.53544444444444,0.0
477.8333333333333,67.58333333333333,1006.7166666666667,23.099999999999998,455.0,23.36,25.599999999999998,0.0,55.8,17.05,27.05,25.4,35.4,18.6,28.064,1,-0.25881904510252157,0.9659258262890681,0.9162490443684501,0.0,23.449333333333332,0.0
524.3333333333334,72.66666666666667,1006.8833333333333,21.650000000000002,449.3333333333333,23.291666666666668,25.3,0.0,68.0,16.35,26.35,24.1,34.1,19.9,28.512,1,0.0,1.0,0.707400552956339,0.0,23.36388888888889,0.0
543.6666666666666,81.33333333333333,1007.1833333333334,19.666666666666668,444.5,23.256666666666664,25.066666666666666,0.0,68.0,16.35,26.35,24.1,34.1,19.9,28.512,1,0.25881904510252074,0.9659258262890683,0.4275535791372835,0.0,23.302777777777777,0.0
525.3333333333334,81.25,1007.3833333333333,19.650000000000002,440.0,23.206666666666667,24.816666666666666,0.0,68.0,16.35,26.35,24.1,34.1,19.9,28.512,1,0.49999999999999994,0.8660254037844387,0.42901826890372197,0.0,23.251666666666665,0.0
514.3333333333334,82.0,1007.5166666666668,19.2,436.0,23.17,24.583333333333332,0.0,68.0,16.35,26.35,24.1,34.1,19.9,28.512,1,0.7071067811865476,0.7071067811865476,0.40049300130081,0.0,23.21111111111111,0.0
523.6666666666666,81.16666666666667,1007.6833333333334,19.483333333333334,431.1666666666667,23.14,24.366666666666664,0.0,68.0,16.35,26.35,24.1,34.1,19.9,28.512,1,0.8660254037844386,0.5000000000000001,0.4264871003953624,0.0,23.172222222222228,0.0
501.8333333333333,67.58333333333333,1008.0,24.05,426.5,23.12,24.150000000000002,0.0,68.0,16.35,26.35,24.1,34.1,19.9,28.512,1,0.9659258262890683,0.25881904510252074,0.9701933145671046,0.0,23.143333333333334,0.0
491.6666666666667,53.5,1007.9666666666667,29.866666666666664,420.1666666666667,23.08,24.016666666666666,0.0,68.0,16.35,26.35,24.1,34.1,19.9,28.512,1,1.0,6.123233995736766e-17,1.9579862239432229,0.0,23.113333333333333,0.0
493.5,51.666666666666664,1007.7833333333333,32.18333333333333,410.1666666666667,23.08,24.05,0.0,68.0,16.35,26.35,24.1,34.1,19.9,28.512,1,0.9659258262890683,-0.25881904510252063,2.3220575244378243,0.0,23.093333333333334,0.0
